date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:48	2261/2261	---MCZ	200	added ('OK')	application/json	etag:W/%22623-1777111626;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fnabe%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embedcf30.json	(from https://jasminegunarto.com/nabe/)
16:36:49	2456/2456	---MCZ	200	added ('OK')	text/xml	etag:W/%22624-1777111628;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fnabe%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed6b42	(from https://jasminegunarto.com/nabe/)
16:36:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:36:50%20GMT	https://jasminegunarto.com/?p=600	./site/jasminegunarto.com/index2b8b.html	(from https://jasminegunarto.com/nabe/)
16:36:51	2001/2001	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:36:50%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/599	./site/jasminegunarto.com/wp-json/wp/v2/posts/599.json	(from https://jasminegunarto.com/haku-blossom/)
16:36:51	2310/2310	---MCZ	200	added ('OK')	application/json	etag:W/%22625-1777111630;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fhaku-blossom%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed919b.json	(from https://jasminegunarto.com/haku-blossom/)
16:36:52	2505/2505	---MCZ	200	added ('OK')	text/xml	etag:W/%22626-1777111631;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fhaku-blossom%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed1213	(from https://jasminegunarto.com/haku-blossom/)
16:38:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:36:52%20GMT	https://jasminegunarto.com/?p=599	./site/jasminegunarto.com/indexa9e1.html	(from https://jasminegunarto.com/haku-blossom/)
16:38:21	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:36:55%20GMT	https://jasminegunarto.com/pinc/Deno/	./site/jasminegunarto.com/pinc/Deno/index.html	(from https://jasminegunarto.com/wp-content/litespeed/js/08edaeb47e9e4be58b7730ed474c23a6.js?ver=c23a6)
16:38:22	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:36:55%20GMT	https://jasminegunarto.com/pinc/Bun/	./site/jasminegunarto.com/pinc/Bun/index.html	(from https://jasminegunarto.com/wp-content/litespeed/js/08edaeb47e9e4be58b7730ed474c23a6.js?ver=c23a6)
16:38:22	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:36:55%20GMT	https://jasminegunarto.com/pinc/Node.js/	./site/jasminegunarto.com/pinc/Node.js/index.html	(from https://jasminegunarto.com/wp-content/litespeed/js/08edaeb47e9e4be58b7730ed474c23a6.js?ver=c23a6)
16:38:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:38:22%20GMT	https://jasminegunarto.com/pinc/e	./site/jasminegunarto.com/pinc/e.16f.delayed	(from https://jasminegunarto.com/wp-content/litespeed/js/3935fb7f19930bdf865c51f4a76784ba.js?ver=784ba)
